repeat,cpu1,cpu2,test1,test2,core0_avg_cycles,core1_avg_cycles
0,7,-1,13,-1,2.8,-1
0,7,-1,14,-1,3.7,-1
0,7,-1,15,-1,2.9,-1
0,7,-1,34,-1,3.0,-1
0,8,-1,0,-1,2.9,-1
0,8,-1,7,-1,2.9,-1
0,8,-1,12,-1,2.9,-1
0,8,-1,13,-1,3.9,-1
0,8,-1,14,-1,2.8,-1
0,8,-1,15,-1,3.0,-1
0,8,-1,34,-1,3.6,-1
0,9,-1,0,-1,3.6,-1
0,9,-1,7,-1,2.6,-1
0,9,-1,12,-1,3.9,-1
0,9,-1,13,-1,3.8,-1
0,9,-1,14,-1,3.9,-1
0,9,-1,15,-1,2.8,-1
0,9,-1,34,-1,2.8,-1
0,10,-1,0,-1,4.1,-1
0,10,-1,7,-1,2.8,-1
0,10,-1,12,-1,2.9,-1
0,10,-1,13,-1,2.9,-1
0,10,-1,14,-1,2.8,-1
0,10,-1,15,-1,2.9,-1
0,10,-1,34,-1,3.2,-1
0,11,-1,0,-1,3.6,-1
0,11,-1,7,-1,2.7,-1
0,11,-1,12,-1,3.7,-1
0,11,-1,13,-1,2.8,-1
0,11,-1,14,-1,3.9,-1
0,11,-1,15,-1,3.8,-1
0,11,-1,34,-1,4.0,-1
1,0,6,0,0,14.0,6.7
1,0,6,0,7,25.7,3.5
1,0,6,0,12,30.2,14.7
1,0,6,0,13,12.3,7.7
1,0,6,0,14,3.2,20.9
1,0,6,0,15,51.4,11.8
1,0,6,0,34,3.0,62.4
1,0,6,7,0,4.9,9.8
1,0,6,7,7,2.9,3.8
1,0,6,7,12,15.8,18.7
1,0,6,7,13,7.8,6.9
1,0,6,7,14,3.5,31.2
1,0,6,7,15,5.0,5.9
1,0,6,7,34,3.9,30.7
1,0,6,12,0,15.0,24.2
1,0,6,12,7,10.2,18.8
1,0,6,12,12,12.3,16.9
1,0,6,12,13,3.4,3.4
1,0,6,12,14,7.5,15.9
1,0,6,12,15,7.0,7.5
1,0,6,12,34,5.1,85.2
1,0,6,13,0,9.3,6.8
1,0,6,13,7,3.6,3.1
1,0,6,13,12,5.8,6.1
1,0,6,13,13,4.4,5.1
1,0,6,13,14,3.6,18.6
1,0,6,13,15,5.0,5.5
1,0,6,13,34,4.0,200.9
1,0,6,14,0,20.4,3.9
1,0,6,14,7,31.8,3.2
1,0,6,14,12,23.8,4.6
1,0,6,14,13,21.0,4.8
1,0,6,14,14,3.9,4.4
1,0,6,14,15,10.6,2.5
1,0,6,14,34,20.5,78.5
1,0,6,15,0,14.1,14.4
1,0,6,15,7,12.2,6.3
1,0,6,15,12,11.8,8.6
1,0,6,15,13,4.7,6.2
1,0,6,15,14,7.0,16.1
1,0,6,15,15,8.8,6.8
1,0,6,15,34,11.1,116.8
1,0,6,34,0,43.3,3.9
1,0,6,34,7,43.6,4.2
1,0,6,34,12,204.9,3.1
1,0,6,34,13,119.3,5.9
1,0,6,34,14,55.9,3.2
1,0,6,34,15,96.6,2.9
1,0,6,34,34,63.2,203.8
1,1,7,0,0,59.7,16.8
1,1,7,0,7,85.4,31.9
1,1,7,0,12,49.4,5.9
1,1,7,0,13,11.4,16.9
1,1,7,0,14,4.2,23.4
1,1,7,0,15,53.6,13.0
1,1,7,0,34,2.3,37.9
1,1,7,7,0,4.4,4.4
1,1,7,7,7,4.1,3.4
1,1,7,7,12,12.0,14.3
1,1,7,7,13,14.9,23.2
1,1,7,7,14,4.9,19.4
1,1,7,7,15,6.4,11.0
1,1,7,7,34,4.6,42.6
1,1,7,12,0,6.3,9.2
1,1,7,12,7,15.4,8.0
1,1,7,12,12,9.8,9.8
1,1,7,12,13,4.4,3.1
1,1,7,12,14,7.5,21.1
1,1,7,12,15,4.8,4.3
1,1,7,12,34,3.6,92.3
1,1,7,13,0,4.0,4.2
1,1,7,13,7,24.6,16.4
1,1,7,13,12,3.5,3.8
1,1,7,13,13,5.1,9.0
1,1,7,13,14,4.7,20.2
1,1,7,13,15,15.2,14.0
1,1,7,13,34,3.6,71.2
1,1,7,14,0,16.1,4.0
1,1,7,14,7,32.7,4.4
1,1,7,14,12,11.4,7.0
1,1,7,14,13,22.4,5.8
1,1,7,14,14,6.3,4.6
1,1,7,14,15,16.0,3.7
1,1,7,14,34,0.5,66.1
1,1,7,15,0,9.5,28.6
1,1,7,15,7,16.8,10.2
1,1,7,15,12,10.9,14.6
1,1,7,15,13,11.2,12.5
1,1,7,15,14,3.6,24.3
1,1,7,15,15,5.4,4.1
1,1,7,15,34,4.2,218.8
1,1,7,34,0,30.2,3.3
1,1,7,34,7,43.3,4.2
1,1,7,34,12,201.2,9.7
1,1,7,34,13,132.1,5.9
1,1,7,34,14,40.1,4.9
1,1,7,34,15,77.7,5.0
1,1,7,34,34,68.2,92.2
1,2,8,0,0,20.4,6.7
1,2,8,0,7,62.6,5.6
1,2,8,0,12,30.8,9.5
1,2,8,0,13,3.9,3.3
1,2,8,0,14,3.0,28.8
1,2,8,0,15,47.7,12.3
1,2,8,0,34,3.2,63.0
1,2,8,7,0,6.2,4.1
1,2,8,7,7,3.0,2.9
1,2,8,7,12,3.9,4.8
1,2,8,7,13,6.3,14.8
1,2,8,7,14,6.8,22.5
1,2,8,7,15,9.7,9.3
1,2,8,7,34,4.2,36.7
1,2,8,12,0,3.5,3.1
1,2,8,12,7,5.8,12.8
1,2,8,12,12,7.8,4.4
1,2,8,12,13,10.7,12.2
1,2,8,12,14,4.9,16.7
1,2,8,12,15,4.9,3.7
1,2,8,12,34,7.2,195.7
1,2,8,13,0,12.4,21.7
1,2,8,13,7,4.4,5.6
1,2,8,13,12,13.8,15.3
1,2,8,13,13,3.3,3.4
1,2,8,13,14,10.1,22.0
1,2,8,13,15,4.4,3.4
1,2,8,13,34,3.9,62.6
1,2,8,14,0,20.9,4.1
1,2,8,14,7,24.2,5.9
1,2,8,14,12,14.5,2.7
1,2,8,14,13,17.5,7.6
1,2,8,14,14,5.4,5.6
1,2,8,14,15,22.5,4.0
1,2,8,14,34,20.9,238.1
1,2,8,15,0,8.1,12.0
1,2,8,15,7,7.2,6.5
1,2,8,15,12,13.0,6.4
1,2,8,15,13,1.8,5.9
1,2,8,15,14,5.4,29.3
1,2,8,15,15,4.9,5.2
1,2,8,15,34,5.5,228.7
1,2,8,34,0,37.6,3.1
1,2,8,34,7,46.6,3.0
1,2,8,34,12,98.4,3.4
1,2,8,34,13,65.4,4.1
1,2,8,34,14,122.0,24.1
1,2,8,34,15,155.3,10.0
1,2,8,34,34,51.8,75.8
1,3,9,0,0,58.0,15.0
1,3,9,0,7,78.0,12.2
1,3,9,0,12,14.7,8.1
1,3,9,0,13,18.7,10.5
1,3,9,0,14,4.2,27.1
1,3,9,0,15,3.4,4.5
1,3,9,0,34,3.3,52.1
1,3,9,7,0,4.5,3.1
1,3,9,7,7,4.4,7.0
1,3,9,7,12,9.3,19.1
1,3,9,7,13,3.7,4.9
1,3,9,7,14,3.5,15.3
1,3,9,7,15,10.8,16.8
1,3,9,7,34,4.4,43.3
1,3,9,12,0,0.9,4.6
1,3,9,12,7,8.5,6.5
1,3,9,12,12,7.3,9.8
1,3,9,12,13,6.5,4.6
1,3,9,12,14,4.9,21.1
1,3,9,12,15,8.1,5.9
1,3,9,12,34,4.1,64.7
1,3,9,13,0,13.2,20.7
1,3,9,13,7,3.7,4.7
1,3,9,13,12,5.1,7.1
1,3,9,13,13,8.9,4.8
1,3,9,13,14,4.5,20.8
1,3,9,13,15,9.9,6.4
1,3,9,13,34,5.1,152.8
1,3,9,14,0,30.1,2.8
1,3,9,14,7,25.0,3.8
1,3,9,14,12,32.1,7.2
1,3,9,14,13,13.6,4.1
1,3,9,14,14,5.3,10.9
1,3,9,14,15,20.6,6.4
1,3,9,14,34,9.0,117.6
1,3,9,15,0,17.6,17.5
1,3,9,15,7,8.6,6.9
1,3,9,15,12,5.3,3.9
1,3,9,15,13,9.8,12.1
1,3,9,15,14,4.2,22.5
1,3,9,15,15,3.4,4.2
1,3,9,15,34,5.2,211.7
1,3,9,34,0,45.9,4.0
1,3,9,34,7,34.8,4.4
1,3,9,34,12,99.7,5.6
1,3,9,34,13,129.2,6.5
1,3,9,34,14,56.7,4.7
1,3,9,34,15,83.7,4.6
1,3,9,34,34,125.3,218.6
1,4,10,0,0,14.2,5.6
1,4,10,0,7,71.7,4.8
1,4,10,0,12,51.4,11.1
1,4,10,0,13,52.9,8.4
1,4,10,0,14,7.0,20.1
1,4,10,0,15,50.5,14.2
1,4,10,0,34,5.9,35.2
1,4,10,7,0,6.2,10.2
1,4,10,7,7,3.2,3.0
1,4,10,7,12,5.6,5.0
1,4,10,7,13,9.4,8.3
1,4,10,7,14,4.1,28.1
1,4,10,7,15,4.7,10.9
1,4,10,7,34,6.3,67.4
1,4,10,12,0,5.5,3.2
1,4,10,12,7,4.6,5.5
1,4,10,12,12,4.8,5.3
1,4,10,12,13,3.6,4.0
1,4,10,12,14,6.2,22.7
1,4,10,12,15,5.2,4.7
1,4,10,12,34,4.1,58.9
1,4,10,13,0,21.0,12.6
1,4,10,13,7,12.7,4.8
1,4,10,13,12,11.9,8.0
1,4,10,13,13,6.8,6.6
1,4,10,13,14,5.8,25.6
1,4,10,13,15,5.0,4.2
1,4,10,13,34,4.8,85.5
1,4,10,14,0,12.2,3.2
1,4,10,14,7,13.2,3.3
1,4,10,14,12,19.8,7.4
1,4,10,14,13,9.0,5.2
1,4,10,14,14,9.4,5.5
1,4,10,14,15,11.2,4.6
1,4,10,14,34,6.1,59.2
1,4,10,15,0,9.1,3.9
1,4,10,15,7,10.6,7.1
1,4,10,15,12,7.2,5.4
1,4,10,15,13,4.4,6.7
1,4,10,15,14,4.1,12.8
1,4,10,15,15,11.8,7.6
1,4,10,15,34,7.0,56.5
1,4,10,34,0,48.9,3.4
1,4,10,34,7,29.9,3.2
1,4,10,34,12,178.6,5.2
1,4,10,34,13,68.5,4.9
1,4,10,34,14,29.3,3.9
1,4,10,34,15,85.6,3.9
1,4,10,34,34,30.9,63.4
1,5,11,0,0,17.6,6.8
1,5,11,0,7,48.7,9.9
1,5,11,0,12,3.4,3.9
1,5,11,0,13,3.5,5.7
1,5,11,0,14,3.3,16.4
1,5,11,0,15,3.2,4.5
1,5,11,0,34,3.3,52.9
1,5,11,7,0,3.4,3.1
1,5,11,7,7,4.1,5.4
1,5,11,7,12,4.6,5.5
1,5,11,7,13,9.5,7.5
1,5,11,7,14,4.3,24.1
1,5,11,7,15,7.6,6.1
1,5,11,7,34,4.3,35.4
1,5,11,12,0,4.0,3.3
1,5,11,12,7,14.2,8.5
1,5,11,12,12,4.0,5.0
1,5,11,12,13,10.7,10.3
1,5,11,12,14,5.4,15.4
1,5,11,12,15,8.9,6.8
1,5,11,12,34,13.8,201.7
1,5,11,13,0,4.6,4.1
1,5,11,13,7,12.5,5.1
1,5,11,13,12,11.8,10.6
1,5,11,13,13,9.7,12.5
1,5,11,13,14,4.7,25.2
1,5,11,13,15,5.9,3.8
1,5,11,13,34,3.9,81.5
1,5,11,14,0,25.2,4.1
1,5,11,14,7,20.9,3.2
1,5,11,14,12,11.0,4.3
1,5,11,14,13,25.8,8.4
1,5,11,14,14,10.9,11.3
1,5,11,14,15,25.0,5.6
1,5,11,14,34,4.7,74.8
1,5,11,15,0,3.7,3.1
1,5,11,15,7,9.1,11.4
1,5,11,15,12,7.4,4.7
1,5,11,15,13,6.1,6.7
1,5,11,15,14,4.6,23.4
1,5,11,15,15,2.6,3.7
1,5,11,15,34,6.2,130.6
1,5,11,34,0,50.7,3.2
1,5,11,34,7,33.3,4.1
1,5,11,34,12,95.5,6.0
1,5,11,34,13,127.7,3.2
1,5,11,34,14,61.4,6.4
1,5,11,34,15,81.8,3.6
1,5,11,34,34,32.4,65.2
1,0,-1,0,-1,2.8,-1
1,0,-1,7,-1,3.7,-1
1,0,-1,12,-1,4.1,-1
1,0,-1,13,-1,2.9,-1
1,0,-1,14,-1,2.9,-1
1,0,-1,15,-1,3.1,-1
1,0,-1,34,-1,3.5,-1
1,1,-1,0,-1,3.7,-1
1,1,-1,7,-1,2.8,-1
1,1,-1,12,-1,3.9,-1
1,1,-1,13,-1,3.9,-1
1,1,-1,14,-1,3.7,-1
1,1,-1,15,-1,2.8,-1
1,1,-1,34,-1,4.1,-1
1,2,-1,0,-1,3.7,-1
1,2,-1,7,-1,2.7,-1
1,2,-1,12,-1,2.9,-1
1,2,-1,13,-1,3.8,-1
1,2,-1,14,-1,2.8,-1
1,2,-1,15,-1,2.0,-1
1,2,-1,34,-1,3.0,-1
1,3,-1,0,-1,3.7,-1
1,3,-1,7,-1,2.8,-1
1,3,-1,12,-1,3.1,-1
1,3,-1,13,-1,4.0,-1
1,3,-1,14,-1,3.7,-1
1,3,-1,15,-1,4.0,-1
1,3,-1,34,-1,4.5,-1
1,4,-1,0,-1,2.8,-1
1,4,-1,7,-1,2.7,-1
1,4,-1,12,-1,3.8,-1
1,4,-1,13,-1,3.9,-1
1,4,-1,14,-1,2.9,-1
1,4,-1,15,-1,2.9,-1
1,4,-1,34,-1,3.3,-1
1,5,-1,0,-1,2.8,-1
1,5,-1,7,-1,3.6,-1
1,5,-1,12,-1,4.4,-1
1,5,-1,13,-1,3.9,-1
1,5,-1,14,-1,4.1,-1
1,5,-1,15,-1,4.1,-1
1,5,-1,34,-1,4.2,-1
1,6,-1,0,-1,2.7,-1
1,6,-1,7,-1,3.7,-1
1,6,-1,12,-1,3.8,-1
1,6,-1,13,-1,4.0,-1
1,6,-1,14,-1,3.8,-1
1,6,-1,15,-1,3.0,-1
1,6,-1,34,-1,5.6,-1
1,7,-1,0,-1,2.8,-1
1,7,-1,7,-1,2.9,-1
1,7,-1,12,-1,3.2,-1
1,7,-1,13,-1,3.1,-1
1,7,-1,14,-1,2.8,-1
1,7,-1,15,-1,2.9,-1
1,7,-1,34,-1,4.1,-1
1,8,-1,0,-1,2.8,-1
1,8,-1,7,-1,3.7,-1
1,8,-1,12,-1,3.1,-1
1,8,-1,13,-1,4.1,-1
1,8,-1,14,-1,2.8,-1
1,8,-1,15,-1,3.0,-1
1,8,-1,34,-1,4.9,-1
1,9,-1,0,-1,3.7,-1
1,9,-1,7,-1,3.8,-1
1,9,-1,12,-1,4.0,-1
1,9,-1,13,-1,3.2,-1
1,9,-1,14,-1,3.7,-1
1,9,-1,15,-1,4.0,-1
1,9,-1,34,-1,4.5,-1
1,10,-1,0,-1,2.9,-1
1,10,-1,7,-1,2.9,-1
1,10,-1,12,-1,3.1,-1
1,10,-1,13,-1,3.1,-1
1,10,-1,14,-1,3.1,-1
1,10,-1,15,-1,2.8,-1
1,10,-1,34,-1,2.2,-1
1,11,-1,0,-1,2.8,-1
1,11,-1,7,-1,2.8,-1
1,11,-1,12,-1,3.0,-1
1,11,-1,13,-1,3.8,-1
1,11,-1,14,-1,3.9,-1
1,11,-1,15,-1,3.8,-1
1,11,-1,34,-1,4.3,-1
2,0,6,0,0,7.4,3.8
2,0,6,0,7,72.4,12.9
2,0,6,0,12,3.1,2.6
2,0,6,0,13,4.2,4.8
2,0,6,0,14,2.9,20.2
2,0,6,0,15,52.1,20.4
2,0,6,0,34,2.2,70.8
2,0,6,7,0,3.2,4.7
