test_id,seed_thread,worker_thread,latency_b4,pfd_avg,pfd_min,pfd_max,pfd_std,pfd_absdev
13,4,3,99078.1,79.1,24.0,300.0,54.8,54.7
13,5,3,98990.1,71.6,24.0,171.0,47.4,47.2
13,6,3,98467.2,69.2,24.0,153.0,44.9,44.9
13,7,3,99119.2,71.7,24.0,156.0,47.5,47.3
13,8,3,102609.5,166.7,24.0,1212.0,143.2,142.6
13,9,3,102463.3,171.5,0.0,1155.0,147.8,147.5
13,10,3,102217.6,166.6,24.0,1197.0,142.9,142.5
13,11,3,102560.7,167.1,0.0,351.0,143.1,143.0
13,12,3,102348.9,165.0,0.0,354.0,141.1,141.0
13,13,3,102052.2,156.2,24.0,1149.0,132.4,132.1
13,14,3,102051.5,161.5,24.0,345.0,137.5,137.4
13,15,3,102194.0,156.9,24.0,1182.0,133.7,132.8
13,16,3,98624.6,72.5,0.0,156.0,48.5,48.5
13,1,4,107669.1,72.0,24.0,150.0,47.8,47.6
13,2,4,99550.7,87.6,0.0,207.0,58.8,58.6
13,3,4,99128.5,77.6,0.0,366.0,48.6,47.5
13,4,4,1381.1,24.0,24.0,33.0,0.1,0.0
13,5,4,98905.7,78.3,18.0,168.0,53.8,53.7
13,6,4,99065.2,72.5,0.0,165.0,45.1,44.7
13,7,4,99000.1,74.1,0.0,189.0,50.2,50.0
13,8,4,102294.8,176.3,24.0,570.0,152.3,152.2
13,9,4,102289.6,172.2,24.0,1140.0,148.3,148.0
13,10,4,102341.8,159.7,24.0,342.0,135.7,135.6
13,11,4,102502.9,163.3,24.0,1146.0,136.5,135.6
13,12,4,103268.3,158.3,24.0,339.0,134.3,134.3
13,13,4,102391.4,167.8,24.0,1233.0,144.4,143.8
13,14,4,102091.5,168.6,24.0,333.0,144.4,144.4
13,15,4,102867.7,166.6,24.0,351.0,141.5,141.4
13,16,4,98878.1,85.4,24.0,207.0,61.5,61.2
13,1,5,107758.4,66.7,24.0,150.0,42.5,42.4
13,2,5,99292.1,79.0,24.0,177.0,54.7,54.6
13,3,5,99554.2,71.8,0.0,162.0,47.7,47.5
13,4,5,98988.0,78.5,24.0,303.0,54.3,54.1
13,5,5,1386.6,24.0,24.0,33.0,0.1,0.0
13,6,5,98683.1,73.5,0.0,153.0,49.3,49.2
13,7,5,99126.4,71.1,24.0,162.0,46.9,46.8
13,8,5,102287.7,159.1,24.0,1251.0,135.4,135.0
13,9,5,102623.3,155.9,24.0,1260.0,132.7,131.8
13,10,5,102831.5,159.2,18.0,354.0,135.2,135.1
13,11,5,102072.4,154.8,24.0,1200.0,131.4,130.8
13,12,5,102884.4,172.9,0.0,435.0,148.8,148.8
13,13,5,102112.5,153.1,24.0,318.0,129.1,129.0
13,14,5,102965.7,161.2,24.0,1209.0,137.9,137.2
13,15,5,102950.4,162.4,24.0,555.0,134.6,134.3
13,16,5,99919.6,78.1,21.0,186.0,54.1,54.0
13,1,6,109220.4,81.2,24.0,180.0,56.7,56.6
13,2,6,99125.1,85.0,24.0,177.0,60.6,60.5
13,3,6,98943.6,78.5,0.0,174.0,54.3,54.1
13,4,6,99285.8,85.1,24.0,174.0,60.8,60.7
13,5,6,99288.0,78.1,0.0,183.0,53.8,53.6
13,6,6,1379.6,24.0,24.0,42.0,0.2,0.0
13,7,6,98557.3,72.4,24.0,156.0,48.2,48.1
13,8,6,102158.5,168.3,24.0,369.0,144.4,144.3
13,9,6,101912.6,158.5,24.0,558.0,134.5,134.4
13,10,6,102490.4,168.0,0.0,1248.0,144.2,143.8
13,11,6,102354.4,161.0,24.0,336.0,137.0,136.9
13,12,6,102482.6,174.7,24.0,1284.0,150.7,150.4
13,13,6,102836.3,166.5,24.0,1143.0,142.7,142.4
13,14,6,102549.6,157.1,0.0,330.0,133.1,133.0
13,15,6,102737.8,162.1,24.0,348.0,138.0,137.9
13,16,6,99372.7,82.2,24.0,171.0,58.1,57.8
13,1,7,109045.7,73.8,24.0,168.0,49.4,49.3
13,2,7,99748.7,78.6,24.0,180.0,54.2,54.1
13,3,7,99067.4,72.7,0.0,171.0,48.5,48.4
13,4,7,99623.0,78.3,24.0,165.0,54.0,53.9
13,5,7,98887.8,72.4,24.0,165.0,48.3,47.9
13,6,7,98670.5,72.8,24.0,210.0,48.4,48.3
13,7,7,1377.3,24.0,24.0,33.0,0.1,0.0
13,8,7,102406.7,164.4,0.0,1266.0,140.7,140.3
13,9,7,102066.8,165.6,24.0,561.0,141.5,141.5
13,10,7,102489.8,166.2,24.0,1197.0,142.5,142.1
13,11,7,102745.6,162.7,24.0,702.0,138.7,138.6
13,12,7,102720.3,172.2,24.0,1209.0,146.3,145.8
13,13,7,102256.5,158.0,24.0,555.0,134.0,133.9
13,14,7,102344.0,163.0,18.0,360.0,138.6,138.5
13,15,7,102658.3,160.0,24.0,406.0,133.3,133.1
13,16,7,100269.9,76.7,21.0,162.0,52.4,52.3
13,1,8,112827.5,166.0,24.0,1239.0,142.5,141.8
13,2,8,102782.1,174.4,24.0,354.0,150.3,150.3
13,3,8,101649.3,158.5,24.0,330.0,134.5,134.4
13,4,8,102812.2,166.1,24.0,1266.0,142.8,142.0
13,5,8,102260.9,160.6,24.0,1194.0,137.3,136.6
13,6,8,102883.7,173.8,0.0,1257.0,149.9,149.5
13,7,8,103186.0,168.6,0.0,1113.0,144.8,144.5
13,8,8,1383.0,24.0,24.0,33.0,0.1,0.0
13,9,8,99294.7,78.5,0.0,165.0,54.5,54.4
13,10,8,98394.4,65.5,0.0,132.0,41.6,41.5
13,11,8,98310.6,72.1,24.0,147.0,48.2,48.1
13,12,8,98835.4,65.9,24.0,135.0,41.9,41.9
13,13,8,98842.7,79.2,0.0,171.0,55.2,55.1
13,14,8,98940.3,84.0,0.0,180.0,59.9,59.8
13,15,8,98945.9,73.7,21.0,165.0,49.8,49.5
13,16,8,102504.9,150.4,24.0,540.0,125.0,124.9
13,1,9,112427.8,159.0,24.0,1251.0,135.9,135.0
13,2,9,102940.4,167.4,24.0,1260.0,143.9,143.2
13,3,9,102311.6,162.6,24.0,570.0,138.5,138.4
13,4,9,102385.5,162.4,24.0,339.0,138.4,138.3
13,5,9,103179.8,168.3,24.0,348.0,144.3,144.2
13,6,9,102775.9,164.8,24.0,1278.0,141.2,140.7
13,7,9,102302.4,164.9,24.0,339.0,140.9,140.8
13,8,9,99363.1,78.6,24.0,177.0,54.6,54.5
13,9,9,1382.8,24.0,24.0,33.0,0.1,0.0
13,10,9,98906.7,78.3,21.0,168.0,54.3,54.2
13,11,9,98791.5,71.0,24.0,156.0,47.1,46.9
13,12,9,98320.0,73.7,24.0,261.0,49.8,49.7
13,13,9,98965.5,65.6,0.0,141.0,41.6,41.5
13,14,9,99184.7,78.3,24.0,177.0,54.3,54.1
13,15,9,98422.3,67.0,24.0,141.0,43.0,43.0
13,16,9,102661.6,160.0,21.0,1158.0,136.5,135.9
13,1,10,113020.4,170.4,0.0,582.0,146.4,146.3
13,2,10,102715.0,173.1,24.0,1236.0,149.4,149.0
13,3,10,102491.4,163.6,24.0,360.0,139.5,139.5
13,4,10,102138.1,150.9,24.0,1062.0,127.2,126.9
13,5,10,102458.2,167.0,24.0,1167.0,143.2,142.9
13,6,10,102644.4,168.8,24.0,348.0,144.7,144.7
13,7,10,102074.4,161.5,24.0,1206.0,137.7,137.4
13,8,10,98815.1,76.1,24.0,162.0,52.3,52.1
13,9,10,99281.3,78.3,24.0,168.0,54.3,54.2
13,10,10,1382.3,24.0,21.0,33.0,0.1,0.0
13,11,10,98733.2,78.3,24.0,165.0,54.3,54.2
13,12,10,98836.1,73.0,0.0,174.0,49.0,48.8
13,13,10,98773.0,78.8,24.0,165.0,54.8,54.7
13,14,10,99060.8,81.6,24.0,171.0,57.5,57.3
13,15,10,98859.6,78.3,0.0,171.0,54.5,54.3
13,16,10,102531.8,159.7,24.0,1167.0,135.6,135.3
13,1,11,112844.4,164.1,0.0,351.0,140.1,140.1
13,2,11,102443.0,165.8,24.0,570.0,141.0,140.8
13,3,11,102156.7,160.1,0.0,564.0,136.1,136.0
13,4,11,102951.5,169.1,21.0,354.0,145.0,145.0
13,5,11,102488.7,173.5,18.0,351.0,149.4,149.3
13,6,11,102566.3,167.2,24.0,576.0,143.2,143.1
13,7,11,103033.0,171.0,24.0,1278.0,147.2,146.8
13,8,11,98826.1,77.7,24.0,171.0,53.7,53.6
13,9,11,99373.2,73.2,24.0,162.0,49.3,49.1
13,10,11,98276.4,72.2,24.0,150.0,48.3,48.2
13,11,11,1384.7,24.0,24.0,33.0,0.1,0.0
13,12,11,98285.6,73.3,24.0,150.0,49.4,49.3
13,13,11,98888.9,73.6,24.0,156.0,49.8,49.6
13,14,11,98364.1,70.2,24.0,162.0,46.2,46.1
13,15,11,99070.9,84.3,24.0,309.0,60.3,60.2
13,16,11,102315.9,161.0,21.0,336.0,137.0,136.9
13,1,12,113107.5,169.2,24.0,363.0,145.1,145.1
13,2,12,102218.9,156.5,24.0,327.0,132.5,132.5
13,3,12,102012.6,158.2,24.0,1098.0,134.3,134.0
13,4,12,103172.3,162.1,24.0,348.0,138.2,138.1
13,5,12,102481.4,164.6,24.0,582.0,140.6,140.5
13,6,12,102284.4,162.3,24.0,729.0,138.3,138.1
13,7,12,102750.0,161.0,24.0,1065.0,137.2,136.8
13,8,12,98301.1,77.3,24.0,168.0,53.3,53.2
13,9,12,99321.7,77.6,24.0,162.0,53.7,53.5
13,10,12,99176.7,84.2,24.0,171.0,60.2,60.1
13,11,12,98464.1,72.9,24.0,162.0,48.9,48.9
13,12,12,1380.1,24.0,24.0,33.0,0.1,0.0
13,13,12,98799.6,78.6,24.0,180.0,54.7,54.5
13,14,12,98810.0,83.3,24.0,174.0,59.3,59.1
13,15,12,98898.0,78.9,24.0,180.0,54.9,54.8
13,16,12,102855.2,162.4,24.0,708.0,137.0,136.7
13,1,13,113832.2,154.2,24.0,1260.0,130.8,130.1
13,2,13,102487.6,167.3,24.0,375.0,143.4,143.2
13,3,13,102640.1,165.3,24.0,714.0,141.3,141.1
13,4,13,102695.0,159.7,24.0,339.0,135.7,135.7
13,5,13,103368.5,170.4,24.0,1263.0,146.8,146.4
13,6,13,102630.8,167.6,24.0,744.0,143.7,143.4
13,7,13,103109.4,164.8,24.0,342.0,140.7,140.7
13,8,13,99440.8,78.2,24.0,168.0,54.3,54.2
13,9,13,99581.4,83.3,24.0,177.0,59.4,59.2
13,10,13,99018.5,78.3,24.0,177.0,54.3,54.2
13,11,13,98551.1,78.5,24.0,156.0,54.4,54.4
13,12,13,99610.1,77.5,24.0,192.0,53.5,53.2
13,13,13,1382.7,24.0,24.0,33.0,0.1,0.0
13,14,13,98902.1,79.1,24.0,189.0,55.1,55.0
13,15,13,98910.7,73.2,24.0,159.0,49.2,49.1
13,16,13,102556.8,159.1,0.0,1122.0,135.4,135.1
13,1,14,114826.4,161.7,24.0,345.0,137.7,137.6
13,2,14,102238.2,154.6,0.0,720.0,130.8,130.7
13,3,14,102691.5,168.5,24.0,576.0,144.5,144.4
13,4,14,102679.3,168.9,24.0,570.0,144.7,144.7
13,5,14,102473.6,164.3,24.0,576.0,140.1,140.1
13,6,14,102585.6,156.1,24.0,1110.0,132.3,132.0
13,7,14,102709.5,159.9,24.0,339.0,135.9,135.9
13,8,14,98711.9,78.1,24.0,165.0,54.1,54.0
13,9,14,98893.8,73.7,24.0,159.0,49.8,49.6
13,10,14,99393.2,84.4,24.0,183.0,60.4,60.3
13,11,14,98821.4,74.0,0.0,159.0,50.1,50.0
13,12,14,98901.6,85.1,25.0,208.0,60.2,60.0
13,13,14,99146.9,79.1,0.0,183.0,55.1,55.0
13,14,14,1379.4,24.0,24.0,36.0,0.1,0.0
13,15,14,98305.5,73.0,24.0,159.0,49.0,48.9
13,16,14,103059.6,174.4,24.0,1290.0,150.3,149.8
13,1,15,117602.3,173.2,0.0,738.0,149.3,149.2
13,2,15,102767.7,164.9,24.0,654.0,141.0,140.9
13,3,15,102218.8,164.9,0.0,1152.0,141.2,140.8
13,4,15,102315.1,162.4,24.0,1185.0,138.9,138.4
13,5,15,102627.0,170.1,24.0,357.0,145.8,145.8
13,6,15,102424.9,151.4,24.0,1149.0,127.8,127.3
13,7,15,102805.3,172.4,0.0,585.0,148.3,148.2
13,8,15,98782.6,78.2,24.0,183.0,54.3,54.2
13,9,15,99416.6,72.7,0.0,159.0,48.8,48.7
13,10,15,98883.6,66.3,24.0,144.0,42.4,42.3
13,11,15,98805.0,66.7,0.0,144.0,42.6,42.5
13,12,15,99429.7,76.4,24.0,162.0,52.4,52.2
13,13,15,98754.2,74.8,24.0,156.0,50.7,50.7
13,14,15,98861.3,78.2,24.0,171.0,54.2,54.1
13,15,15,1369.4,24.0,24.0,33.0,0.2,0.0
13,16,15,102751.8,162.0,24.0,558.0,138.0,137.9
13,1,16,120977.8,72.6,0.0,150.0,48.3,48.2
13,2,16,99065.9,72.8,21.0,273.0,49.0,48.7
13,3,16,98340.9,72.5,0.0,159.0,48.6,48.5
13,4,16,98865.6,74.7,21.0,162.0,50.8,50.5
13,5,16,98528.2,75.1,21.0,213.0,51.0,50.7
13,6,16,98990.6,74.0,0.0,171.0,49.9,49.7
13,7,16,98546.1,73.1,24.0,147.0,49.0,49.0
13,8,16,102277.9,161.4,24.0,1239.0,138.0,137.4
13,9,16,102425.3,168.1,18.0,363.0,144.2,144.1
13,10,16,102438.0,161.1,24.0,333.0,137.1,137.0
13,11,16,102584.7,164.7,24.0,342.0,140.7,140.6
13,12,16,102552.5,156.3,0.0,1170.0,132.6,132.2
13,13,16,102093.0,161.9,21.0,342.0,138.0,137.9
13,14,16,102147.9,168.4,24.0,369.0,144.4,144.4
13,15,16,103279.5,167.7,24.0,1161.0,143.8,143.5
13,16,16,1386.2,24.0,24.0,33.0,0.1,0.0
14,1,1,1389.0,24.0,24.0,33.0,0.1,0.0
14,2,1,98578.5,72.6,24.0,156.0,48.5,48.4
14,3,1,99239.4,79.4,24.0,177.0,55.2,55.1
14,4,1,99200.1,78.1,21.0,621.0,54.2,53.8
14,5,1,99295.2,73.7,24.0,168.0,49.5,49.4
14,6,1,99145.2,77.1,24.0,183.0,52.9,52.6
14,7,1,100258.2,83.9,0.0,171.0,59.6,59.5
14,8,1,102710.5,167.4,24.0,552.0,143.5,143.4
14,9,1,103341.4,165.3,24.0,1230.0,142.0,141.2
14,10,1,103317.4,169.2,24.0,360.0,145.1,145.0
14,11,1,102627.0,164.8,24.0,372.0,140.8,140.8
14,12,1,104477.4,176.0,24.0,1275.0,150.4,149.4
14,13,1,103389.4,155.1,24.0,1239.0,131.1,130.6
14,14,1,102153.0,163.1,24.0,1128.0,138.9,138.6
14,15,1,102977.6,163.9,24.0,1272.0,140.1,139.7
14,16,1,98909.2,74.3,25.0,181.0,50.0,49.0
14,1,2,117605.8,77.6,0.0,174.0,53.4,53.2
14,2,2,1392.3,24.0,24.0,54.0,0.3,0.0
14,3,2,99090.5,78.6,24.0,180.0,54.4,54.2
14,4,2,98637.1,79.4,24.0,153.0,55.1,55.1
14,5,2,99055.1,77.8,0.0,168.0,53.6,53.5
14,6,2,98721.2,66.1,24.0,138.0,41.8,41.7
14,7,2,98483.9,73.0,0.0,231.0,48.8,48.7
14,8,2,102531.7,160.4,24.0,336.0,136.5,136.4
14,9,2,102928.9,171.5,24.0,363.0,147.5,147.4
14,10,2,102594.9,169.5,0.0,1270.0,145.1,144.5
14,11,2,102887.4,161.8,24.0,330.0,137.9,137.8
14,12,2,102334.9,153.5,24.0,324.0,129.5,129.4
14,13,2,102284.3,166.9,24.0,1242.0,143.2,142.8
14,14,2,102796.7,166.0,24.0,348.0,142.0,141.9
14,15,2,103004.5,170.3,24.0,1250.0,144.7,143.8
14,16,2,100197.7,80.4,24.0,174.0,56.4,56.2
14,1,3,109167.4,71.2,24.0,162.0,46.9,46.8
14,2,3,99178.8,78.3,24.0,228.0,54.1,53.9
14,3,3,1390.7,24.0,24.0,33.0,0.1,0.0
14,4,3,98933.2,79.3,0.0,171.0,55.0,54.8
14,5,3,98998.5,71.9,0.0,168.0,47.7,47.5
14,6,3,98660.1,73.5,24.0,162.0,49.2,49.2
14,7,3,98973.0,77.9,24.0,165.0,53.6,53.6
14,8,3,102390.9,162.9,24.0,1239.0,139.2,138.8
14,9,3,102410.0,167.5,0.0,351.0,143.6,143.6
14,10,3,102422.4,166.5,24.0,363.0,142.5,142.4
14,11,3,102745.5,161.7,24.0,1197.0,137.9,137.5
14,12,3,102584.6,158.2,24.0,348.0,134.2,134.1
14,13,3,102865.4,161.1,24.0,342.0,137.1,137.0
14,14,3,102593.4,161.7,24.0,336.0,137.6,137.6
14,15,3,102190.3,166.4,24.0,1230.0,142.7,142.4
14,16,3,98570.2,71.3,0.0,162.0,47.5,47.3
14,1,4,108528.0,79.6,24.0,174.0,55.5,55.3
14,2,4,99301.9,74.2,24.0,171.0,46.0,45.7
14,3,4,99143.6,79.3,21.0,177.0,54.5,54.2
14,4,4,1387.7,24.0,24.0,33.0,0.1,0.0
14,5,4,98583.6,75.5,24.0,162.0,48.0,47.7
14,6,4,98842.9,68.5,24.0,141.0,39.3,39.0
14,7,4,99199.5,79.4,0.0,177.0,54.3,54.1
14,8,4,102750.5,160.4,24.0,1101.0,136.7,136.2
14,9,4,102580.9,166.3,24.0,558.0,142.2,142.1
14,10,4,103181.6,171.3,24.0,1122.0,147.5,147.2
14,11,4,102454.9,168.1,24.0,1143.0,144.3,144.1
14,12,4,102360.1,156.5,24.0,1170.0,131.3,130.7
14,13,4,103524.3,164.3,24.0,573.0,140.4,140.3
14,14,4,102688.2,158.9,0.0,531.0,135.0,134.9
14,15,4,102446.0,163.2,18.0,357.0,136.5,136.4
14,16,4,98291.9,67.0,24.0,156.0,43.0,42.9
14,1,5,108451.6,73.4,0.0,159.0,49.3,49.1
14,2,5,98694.2,73.0,0.0,153.0,48.7,48.6
14,3,5,98962.9,73.0,24.0,159.0,48.8,48.6
14,4,5,98575.3,73.1,24.0,162.0,48.7,48.6
14,5,5,1394.4,24.0,24.0,33.0,0.1,0.0
14,6,5,99150.5,78.6,24.0,177.0,54.3,54.2
14,7,5,98949.4,78.0,24.0,156.0,53.6,53.5
14,8,5,102697.7,167.4,24.0,1284.0,144.0,143.3
14,9,5,102502.0,172.0,24.0,732.0,147.9,147.8
14,10,5,102691.4,167.8,24.0,1227.0,144.3,143.7
14,11,5,102881.4,162.1,0.0,546.0,138.1,138.0
14,12,5,102815.2,166.8,0.0,543.0,142.9,142.9
14,13,5,102666.9,165.3,0.0,348.0,141.4,141.3
14,14,5,102890.1,167.9,24.0,711.0,144.0,143.8
14,15,5,102716.1,164.3,24.0,1191.0,140.6,140.2
14,16,5,98845.3,70.5,24.0,159.0,46.5,46.3
14,1,6,108883.4,78.4,24.0,180.0,54.3,54.1
14,2,6,99509.6,73.0,0.0,165.0,48.8,48.6
14,3,6,99047.2,77.7,24.0,162.0,53.5,53.4
14,4,6,98403.8,76.3,24.0,153.0,52.0,52.0
14,5,6,98566.7,72.1,24.0,150.0,47.8,47.7
14,6,6,1382.1,24.0,24.0,33.0,0.1,0.0
14,7,6,98529.3,72.4,18.0,159.0,48.2,48.1
14,8,6,102745.7,170.9,24.0,1050.0,147.1,146.9
14,9,6,102519.9,162.1,24.0,1167.0,138.9,138.0
14,10,6,102720.7,173.7,24.0,576.0,149.6,149.6
14,11,6,102406.0,165.9,24.0,714.0,141.9,141.8
14,12,6,102310.8,158.3,0.0,321.0,134.4,134.3
14,13,6,102348.7,165.5,0.0,354.0,141.5,141.4
14,14,6,102138.5,166.6,0.0,600.0,142.3,142.2
14,15,6,102597.1,163.3,24.0,345.0,139.2,139.2
14,16,6,99215.4,76.2,24.0,156.0,52.3,52.2
14,1,7,108916.6,82.2,24.0,189.0,58.0,57.8
14,2,7,99219.7,79.9,0.0,183.0,55.6,55.5
14,3,7,99126.0,84.2,24.0,180.0,60.1,60.0
14,4,7,98503.5,72.8,24.0,159.0,48.6,48.6
14,5,7,98442.5,64.4,24.0,135.0,40.2,40.1
14,6,7,98922.8,77.4,24.0,360.0,53.4,53.1
14,7,7,1390.0,24.0,24.0,36.0,0.1,0.0
14,8,7,102488.2,162.2,24.0,333.0,138.1,138.1
14,9,7,102452.3,172.3,24.0,354.0,148.2,148.2
14,10,7,102773.8,161.1,24.0,336.0,137.1,137.1
14,11,7,102515.0,165.7,24.0,330.0,141.7,141.6
14,12,7,102797.5,166.8,24.0,363.0,142.7,142.6
14,13,7,102797.6,164.9,24.0,1152.0,141.2,140.9
14,14,7,103257.9,169.7,0.0,729.0,145.6,145.5
14,15,7,103098.1,164.7,0.0,351.0,140.5,140.4
14,16,7,99263.4,76.8,24.0,174.0,52.9,52.7
14,1,8,113173.8,164.5,24.0,342.0,140.5,140.5
14,2,8,102442.2,158.5,24.0,1026.0,134.7,134.5
14,3,8,102802.2,167.5,24.0,978.0,143.7,143.5
14,4,8,102901.3,174.4,0.0,354.0,150.4,150.4
14,5,8,102918.6,165.7,24.0,1251.0,142.1,141.7
14,6,8,102218.1,154.8,24.0,1209.0,131.5,130.8
14,7,8,103379.5,169.0,24.0,987.0,145.3,145.0
14,8,8,1386.3,24.0,24.0,33.0,0.1,0.0
14,9,8,99548.4,77.7,24.0,162.0,53.8,53.7
14,10,8,99017.6,83.9,0.0,174.0,60.1,59.9
14,11,8,98456.3,71.9,24.0,144.0,48.0,47.9
14,12,8,98401.9,77.6,24.0,159.0,53.6,53.6
14,13,8,99057.8,79.5,24.0,171.0,55.6,55.5
14,14,8,99061.4,73.3,24.0,156.0,49.1,49.1
14,15,8,98972.0,79.6,24.0,180.0,55.7,55.6
14,16,8,102972.6,156.0,24.0,711.0,132.0,131.8
14,1,9,111283.4,152.8,24.0,1134.0,129.4,128.8
14,2,9,102026.8,162.5,24.0,966.0,138.8,138.5
14,3,9,102874.0,165.1,24.0,1263.0,140.1,139.5
14,4,9,103497.3,163.7,24.0,864.0,139.9,139.7
14,5,9,102806.0,155.6,24.0,324.0,131.6,131.6
14,6,9,102442.8,169.8,24.0,1263.0,146.5,145.7
14,7,9,102792.6,171.3,24.0,1227.0,147.7,147.3
14,8,9,98791.6,72.2,24.0,147.0,48.2,48.2
14,9,9,1390.8,24.0,24.0,33.0,0.1,0.0
14,10,9,99302.8,78.5,24.0,165.0,54.6,54.5
14,11,9,98224.6,69.7,0.0,144.0,45.8,45.7
14,12,9,98786.5,79.2,24.0,180.0,55.2,55.1
14,13,9,98471.7,77.7,24.0,153.0,53.7,53.6
14,14,9,98316.7,74.1,24.0,150.0,50.1,50.1
14,15,9,99090.3,83.5,24.0,183.0,59.5,59.4
14,16,9,102278.4,158.6,24.0,1119.0,134.8,134.4
14,1,10,112302.6,166.9,24.0,351.0,142.9,142.8
14,2,10,102177.4,167.4,24.0,339.0,143.4,143.4
14,3,10,102577.3,169.3,24.0,579.0,145.3,145.3
14,4,10,102937.0,163.8,24.0,552.0,139.7,139.7
14,5,10,102428.2,168.7,0.0,570.0,144.8,144.7
14,6,10,102213.3,164.6,0.0,576.0,140.8,140.6
14,7,10,102358.3,169.2,0.0,354.0,145.2,145.1
14,8,10,98760.5,77.1,24.0,237.0,53.2,53.1
14,9,10,98925.6,78.5,24.0,180.0,54.6,54.4
14,10,10,1390.7,24.0,24.0,36.0,0.1,0.0
14,11,10,98690.5,77.8,24.0,162.0,53.8,53.7
14,12,10,98823.5,70.7,24.0,153.0,46.8,46.6
14,13,10,98813.1,79.4,24.0,183.0,55.5,55.3
14,14,10,98259.1,78.1,24.0,402.0,54.2,54.0
14,15,10,98855.3,76.2,24.0,219.0,52.4,52.1
14,16,10,102264.5,166.4,24.0,1137.0,143.0,142.4
14,1,11,111992.3,167.3,24.0,567.0,143.4,143.2
14,2,11,102355.5,167.2,24.0,357.0,143.0,143.0
14,3,11,102329.4,154.3,24.0,585.0,130.3,130.2
14,4,11,102159.1,158.0,0.0,1236.0,134.4,134.0
14,5,11,102162.5,155.7,24.0,1248.0,132.1,131.6
14,6,11,102183.1,165.5,24.0,1101.0,142.2,141.4
14,7,11,102353.5,173.4,25.0,358.0,148.3,148.3
14,8,11,98302.5,72.1,24.0,156.0,48.1,48.1
14,9,11,98913.2,73.5,24.0,171.0,49.4,49.3
14,10,11,99257.2,78.6,24.0,180.0,54.6,54.5
14,11,11,1389.8,24.0,24.0,57.0,0.5,0.0
14,12,11,98383.9,72.3,0.0,156.0,48.2,48.2
14,13,11,98250.4,66.4,25.0,148.0,41.5,41.4
14,14,11,98890.4,78.2,24.0,240.0,54.3,54.1
14,15,11,98927.4,71.7,24.0,162.0,47.8,47.7
14,16,11,102427.7,163.6,24.0,1116.0,139.9,139.5
14,1,12,113395.2,166.2,24.0,398.0,142.3,142.2
14,2,12,102186.9,160.1,24.0,1131.0,136.4,136.1
14,3,12,102281.4,165.8,24.0,579.0,141.5,141.4
14,4,12,102849.5,160.4,24.0,1179.0,136.8,136.4
14,5,12,102640.4,168.3,24.0,573.0,144.4,144.3
14,6,12,102602.8,168.8,24.0,1185.0,145.0,144.7
14,7,12,102415.7,168.9,24.0,570.0,145.0,144.9
14,8,12,98991.7,83.9,24.0,183.0,60.0,59.9
14,9,12,98285.4,73.4,24.0,150.0,49.5,49.4
14,10,12,98269.7,79.3,24.0,230.0,55.2,54.9
14,11,12,98364.4,71.6,24.0,144.0,47.7,47.6
14,12,12,1386.9,24.0,24.0,54.0,0.3,0.0
14,13,12,98773.4,78.2,24.0,177.0,54.2,54.1
