repeat,cpu1,cpu2,test1,test2,core0_avg_cycles,core1_avg_cycles
0,1,7,15,13,10.7,8.6
0,1,7,15,14,5.2,26.9
0,1,7,15,15,16.0,16.4
0,1,7,15,34,4.7,89.8
0,1,7,34,0,47.3,3.7
0,1,7,34,7,28.6,3.8
0,1,7,34,12,85.2,8.6
0,1,7,34,13,199.3,5.2
0,1,7,34,14,105.1,10.8
0,1,7,34,15,82.4,7.9
0,1,7,34,34,62.9,208.1
0,2,8,0,0,9.3,3.5
0,2,8,0,7,2.9,1.9
0,2,8,0,12,30.3,19.4
0,2,8,0,13,50.7,21.3
0,2,8,0,14,3.2,25.4
0,2,8,0,15,42.1,15.4
0,2,8,0,34,5.1,82.0
0,2,8,7,0,5.5,6.7
0,2,8,7,7,3.9,3.9
0,2,8,7,12,23.1,16.8
0,2,8,7,13,31.9,12.1
0,2,8,7,14,4.0,22.3
0,2,8,7,15,9.9,7.6
0,2,8,7,34,7.2,31.8
0,2,8,12,0,7.1,11.6
0,2,8,12,7,20.9,5.4
0,2,8,12,12,8.3,7.1
0,2,8,12,13,15.4,14.4
0,2,8,12,14,6.5,24.8
0,2,8,12,15,4.3,2.8
0,2,8,12,34,5.5,147.5
0,2,8,13,0,8.5,6.3
0,2,8,13,7,20.6,11.8
0,2,8,13,12,4.1,5.8
0,2,8,13,13,4.0,4.1
0,2,8,13,14,4.0,30.2
0,2,8,13,15,10.8,6.9
0,2,8,13,34,6.1,212.4
0,2,8,14,0,25.8,2.9
0,2,8,14,7,27.3,3.1
0,2,8,14,12,21.1,3.5
0,2,8,14,13,26.0,4.6
0,2,8,14,14,6.1,13.4
0,2,8,14,15,23.7,4.4
0,2,8,14,34,3.4,55.9
0,2,8,15,0,16.5,21.2
0,2,8,15,7,14.6,6.0
0,2,8,15,12,4.2,2.7
0,2,8,15,13,20.3,21.3
0,2,8,15,14,4.2,19.2
0,2,8,15,15,7.4,8.1
0,2,8,15,34,3.4,105.3
0,2,8,34,0,34.7,3.9
0,2,8,34,7,37.0,3.9
0,2,8,34,12,85.0,4.3
0,2,8,34,13,56.1,2.3
0,2,8,34,14,47.2,9.2
0,2,8,34,15,197.4,4.0
0,2,8,34,34,130.6,233.7
0,3,9,0,0,16.4,5.4
0,3,9,0,7,68.5,13.4
0,3,9,0,12,55.9,26.1
0,3,9,0,13,31.6,9.1
0,3,9,0,14,3.7,20.8
0,3,9,0,15,3.9,4.2
0,3,9,0,34,3.8,70.7
0,3,9,7,0,7.0,10.8
0,3,9,7,7,9.1,2.9
0,3,9,7,12,18.3,16.9
0,3,9,7,13,10.4,24.0
0,3,9,7,14,4.6,26.0
0,3,9,7,15,4.0,7.4
0,3,9,7,34,6.5,59.1
0,3,9,12,0,15.4,14.2
0,3,9,12,7,3.3,4.1
0,3,9,12,12,11.2,13.2
0,3,9,12,13,4.4,8.8
0,3,9,12,14,6.9,27.2
0,3,9,12,15,6.7,5.3
0,3,9,12,34,3.9,89.6
0,3,9,13,0,15.6,16.0
0,3,9,13,7,7.7,7.1
0,3,9,13,12,6.8,10.0
0,3,9,13,13,4.0,4.2
0,3,9,13,14,4.7,27.3
0,3,9,13,15,4.3,4.6
0,3,9,13,34,6.8,85.4
0,3,9,14,0,27.4,4.1
0,3,9,14,7,31.0,3.9
0,3,9,14,12,20.8,3.6
0,3,9,14,13,20.6,4.4
0,3,9,14,14,4.8,10.3
0,3,9,14,15,20.8,4.8
0,3,9,14,34,4.8,212.8
0,3,9,15,0,17.6,10.8
0,3,9,15,7,16.9,10.9
0,3,9,15,12,4.0,3.8
0,3,9,15,13,6.6,4.8
0,3,9,15,14,4.7,21.8
0,3,9,15,15,4.0,3.2
0,3,9,15,34,4.2,90.3
0,3,9,34,0,30.3,6.1
0,3,9,34,7,26.8,4.8
0,3,9,34,12,60.0,4.6
0,3,9,34,13,201.6,5.4
0,3,9,34,14,58.2,12.6
0,3,9,34,15,84.7,4.1
0,3,9,34,34,87.5,156.9
0,4,10,0,0,10.2,3.7
0,4,10,0,7,64.2,4.5
0,4,10,0,12,13.9,17.3
0,4,10,0,13,47.6,16.3
0,4,10,0,14,4.1,19.1
0,4,10,0,15,53.0,17.1
0,4,10,0,34,3.0,35.1
0,4,10,7,0,4.6,9.6
0,4,10,7,7,4.2,4.1
0,4,10,7,12,3.9,5.6
0,4,10,7,13,7.0,13.4
0,4,10,7,14,4.1,20.1
0,4,10,7,15,4.4,4.7
0,4,10,7,34,4.6,66.2
0,4,10,12,0,25.2,29.0
0,4,10,12,7,3.3,2.8
0,4,10,12,12,4.4,4.9
0,4,10,12,13,10.1,10.3
0,4,10,12,14,3.6,14.1
0,4,10,12,15,5.2,3.3
0,4,10,12,34,7.1,88.8
0,4,10,13,0,8.7,7.0
0,4,10,13,7,5.0,4.8
0,4,10,13,12,3.3,4.3
0,4,10,13,13,7.2,6.1
0,4,10,13,14,6.9,23.0
0,4,10,13,15,4.4,4.5
0,4,10,13,34,4.6,68.5
0,4,10,14,0,21.2,3.6
0,4,10,14,7,30.1,5.5
0,4,10,14,12,26.9,5.7
0,4,10,14,13,28.9,6.5
0,4,10,14,14,6.5,13.7
0,4,10,14,15,18.7,6.3
0,4,10,14,34,4.3,77.9
0,4,10,15,0,5.3,4.5
0,4,10,15,7,4.4,4.7
0,4,10,15,12,3.5,4.7
0,4,10,15,13,6.9,7.4
0,4,10,15,14,6.8,19.3
0,4,10,15,15,10.2,6.8
0,4,10,15,34,5.0,113.7
0,4,10,34,0,38.2,3.2
0,4,10,34,7,51.7,4.0
0,4,10,34,12,176.9,5.7
0,4,10,34,13,63.9,4.7
0,4,10,34,14,25.8,4.0
0,4,10,34,15,89.2,4.1
0,4,10,34,34,59.7,133.1
0,5,11,0,0,8.3,3.9
0,5,11,0,7,2.8,2.9
0,5,11,0,12,2.9,4.8
0,5,11,0,13,6.1,4.9
0,5,11,0,14,2.2,18.7
0,5,11,0,15,3.1,7.3
0,5,11,0,34,3.4,27.4
0,5,11,7,0,3.7,2.4
0,5,11,7,7,2.1,3.0
0,5,11,7,12,4.2,4.7
0,5,11,7,13,3.1,4.5
0,5,11,7,14,3.1,22.2
0,5,11,7,15,4.3,5.2
0,5,11,7,34,4.0,60.8
0,5,11,12,0,3.6,3.1
0,5,11,12,7,3.6,2.1
0,5,11,12,12,4.6,5.8
0,5,11,12,13,8.5,4.6
0,5,11,12,14,5.4,21.2
0,5,11,12,15,4.8,6.3
0,5,11,12,34,5.4,109.9
0,5,11,13,0,10.6,5.9
0,5,11,13,7,0.4,4.7
0,5,11,13,12,3.7,4.1
0,5,11,13,13,5.8,3.8
0,5,11,13,14,5.1,20.0
0,5,11,13,15,4.8,6.2
0,5,11,13,34,5.2,73.5
0,5,11,14,0,22.7,4.1
0,5,11,14,7,17.5,4.2
0,5,11,14,12,23.5,3.6
0,5,11,14,13,23.1,7.8
0,5,11,14,14,4.1,4.9
0,5,11,14,15,16.2,3.6
0,5,11,14,34,5.4,72.8
0,5,11,15,0,13.6,11.0
0,5,11,15,7,27.6,18.5
0,5,11,15,12,6.8,10.7
0,5,11,15,13,4.8,6.4
0,5,11,15,14,9.3,17.9
0,5,11,15,15,16.6,8.4
0,5,11,15,34,4.6,88.7
0,5,11,34,0,28.8,2.9
0,5,11,34,7,22.5,3.2
0,5,11,34,12,184.8,5.6
0,5,11,34,13,97.2,4.9
0,5,11,34,14,28.3,4.7
0,5,11,34,15,166.9,9.8
0,5,11,34,34,30.3,67.8
0,0,-1,0,-1,3.6,-1
0,0,-1,7,-1,3.6,-1
0,0,-1,12,-1,3.9,-1
0,0,-1,13,-1,3.8,-1
0,0,-1,14,-1,2.8,-1
0,0,-1,15,-1,4.0,-1
0,0,-1,34,-1,13.1,-1
0,1,-1,0,-1,2.7,-1
0,1,-1,7,-1,3.6,-1
0,1,-1,12,-1,4.3,-1
0,1,-1,13,-1,3.9,-1
0,1,-1,14,-1,3.7,-1
0,1,-1,15,-1,3.8,-1
0,1,-1,34,-1,4.6,-1
0,2,-1,0,-1,2.8,-1
0,2,-1,7,-1,3.9,-1
0,2,-1,12,-1,3.9,-1
0,2,-1,13,-1,4.0,-1
0,2,-1,14,-1,2.4,-1
0,2,-1,15,-1,3.9,-1
0,2,-1,34,-1,4.9,-1
0,3,-1,0,-1,2.7,-1
0,3,-1,7,-1,2.8,-1
0,3,-1,12,-1,3.8,-1
0,3,-1,13,-1,3.9,-1
0,3,-1,14,-1,3.6,-1
0,3,-1,15,-1,4.3,-1
0,3,-1,34,-1,4.7,-1
0,4,-1,0,-1,2.8,-1
0,4,-1,7,-1,2.7,-1
0,4,-1,12,-1,2.9,-1
0,4,-1,13,-1,4.6,-1
0,4,-1,14,-1,3.8,-1
0,4,-1,15,-1,3.1,-1
0,4,-1,34,-1,5.0,-1
0,5,-1,0,-1,3.6,-1
0,5,-1,7,-1,2.9,-1
0,5,-1,12,-1,3.8,-1
0,5,-1,13,-1,3.7,-1
0,5,-1,14,-1,3.3,-1
0,5,-1,15,-1,3.8,-1
0,5,-1,34,-1,4.5,-1
0,6,-1,0,-1,3.6,-1
0,6,-1,7,-1,3.7,-1
0,6,-1,12,-1,4.1,-1
0,6,-1,13,-1,4.6,-1
0,6,-1,14,-1,3.7,-1
0,6,-1,15,-1,3.9,-1
0,6,-1,34,-1,4.5,-1
0,7,-1,0,-1,2.7,-1
0,7,-1,7,-1,2.7,-1
0,7,-1,12,-1,3.9,-1
0,7,-1,13,-1,3.9,-1
0,7,-1,14,-1,3.7,-1
0,7,-1,15,-1,4.1,-1
0,7,-1,34,-1,7.2,-1
0,8,-1,0,-1,2.8,-1
0,8,-1,7,-1,2.7,-1
0,8,-1,12,-1,3.9,-1
0,8,-1,13,-1,2.9,-1
0,8,-1,14,-1,4.0,-1
0,8,-1,15,-1,3.0,-1
0,8,-1,34,-1,4.9,-1
0,9,-1,0,-1,3.7,-1
0,9,-1,7,-1,3.6,-1
0,9,-1,12,-1,4.0,-1
0,9,-1,13,-1,3.0,-1
0,9,-1,14,-1,3.8,-1
0,9,-1,15,-1,2.8,-1
0,9,-1,34,-1,4.7,-1
0,10,-1,0,-1,3.6,-1
0,10,-1,7,-1,3.6,-1
0,10,-1,12,-1,4.0,-1
0,10,-1,13,-1,2.9,-1
0,10,-1,14,-1,3.7,-1
0,10,-1,15,-1,4.1,-1
0,10,-1,34,-1,2.7,-1
0,11,-1,0,-1,3.6,-1
0,11,-1,7,-1,2.7,-1
0,11,-1,12,-1,4.0,-1
0,11,-1,13,-1,3.8,-1
0,11,-1,14,-1,3.8,-1
0,11,-1,15,-1,3.9,-1
0,11,-1,34,-1,4.1,-1
