repeat,cpu1,cpu2,test1,test2,core0_avg_cycles,core1_avg_cycles
0,6,22,13,34,57.3,472.4
0,6,22,14,0,127.7,1.2
0,6,22,14,7,104.9,2.0
0,6,22,14,12,126.0,72.3
0,6,22,14,13,133.2,55.3
0,6,22,14,14,57.9,95.2
0,6,22,14,15,134.5,86.5
0,6,22,14,34,59.8,271.8
0,6,22,15,0,50.4,28.4
0,6,22,15,7,86.9,18.6
0,6,22,15,12,75.6,99.8
0,6,22,15,13,93.7,78.0
0,6,22,15,14,62.2,167.0
0,6,22,15,15,95.7,106.9
0,6,22,15,34,63.6,298.1
0,6,22,34,0,384.2,1.4
0,6,22,34,7,219.0,1.9
0,6,22,34,12,318.4,85.1
0,6,22,34,13,302.0,47.4
0,6,22,34,14,272.2,164.6
0,6,22,34,15,302.6,92.3
0,6,22,34,34,227.4,277.0
0,7,23,0,0,12.5,12.9
0,7,23,0,7,10.6,1.5
0,7,23,0,12,25.2,73.4
0,7,23,0,13,25.6,48.4
0,7,23,0,14,0.8,122.8
0,7,23,0,15,26.8,74.1
0,7,23,0,34,1.9,395.9
0,7,23,7,0,1.5,11.0
0,7,23,7,7,0.2,2.0
0,7,23,7,12,14.7,73.6
0,7,23,7,13,14.4,47.2
0,7,23,7,14,0.2,152.8
0,7,23,7,15,23.3,65.9
0,7,23,7,34,0.1,447.4
0,7,23,12,0,53.6,30.2
0,7,23,12,7,85.9,23.6
0,7,23,12,12,75.0,98.4
0,7,23,12,13,108.1,93.2
0,7,23,12,14,52.3,163.5
0,7,23,12,15,101.2,119.5
0,7,23,12,34,49.5,446.3
0,7,23,13,0,61.0,37.8
0,7,23,13,7,64.9,22.1
0,7,23,13,12,88.7,131.9
0,7,23,13,13,90.8,95.0
0,7,23,13,14,40.1,149.6
0,7,23,13,15,89.4,148.1
0,7,23,13,34,56.9,460.1
0,7,23,14,0,93.7,9.4
0,7,23,14,7,110.8,2.0
0,7,23,14,12,139.0,76.1
0,7,23,14,13,132.8,55.1
0,7,23,14,14,57.5,94.2
0,7,23,14,15,129.9,73.5
0,7,23,14,34,141.3,568.9
0,7,23,15,0,79.3,37.8
0,7,23,15,7,85.8,19.8
0,7,23,15,12,92.5,123.6
0,7,23,15,13,77.0,72.9
0,7,23,15,14,55.1,170.1
0,7,23,15,15,95.2,120.0
0,7,23,15,34,62.6,434.9
0,7,23,34,0,369.9,1.4
0,7,23,34,7,296.4,1.4
0,7,23,34,12,309.9,73.3
0,7,23,34,13,339.3,50.5
0,7,23,34,14,296.6,168.2
0,7,23,34,15,336.5,83.6
0,7,23,34,34,176.3,265.2
0,8,24,0,0,12.9,12.7
0,8,24,0,7,10.2,1.3
0,8,24,0,12,26.7,79.1
0,8,24,0,13,38.8,79.0
0,8,24,0,14,0.8,175.9
0,8,24,0,15,37.9,95.1
0,8,24,0,34,12.2,460.9
0,8,24,7,0,8.1,16.9
0,8,24,7,7,26.0,18.8
0,8,24,7,12,13.8,67.2
0,8,24,7,13,13.6,47.3
0,8,24,7,14,0.1,145.0
0,8,24,7,15,30.7,107.7
0,8,24,7,34,0.1,242.6
0,8,24,12,0,78.8,40.4
0,8,24,12,7,79.0,19.9
0,8,24,12,12,106.4,130.9
0,8,24,12,13,84.4,80.1
0,8,24,12,14,55.0,145.3
0,8,24,12,15,84.2,101.7
0,8,24,12,34,51.5,416.8
0,8,24,13,0,38.1,20.6
0,8,24,13,7,59.1,20.8
0,8,24,13,12,102.0,164.1
0,8,24,13,13,77.8,80.5
0,8,24,13,14,38.6,173.5
0,8,24,13,15,82.6,132.5
0,8,24,13,34,39.9,495.9
0,8,24,14,0,164.5,1.5
0,8,24,14,7,125.2,1.4
0,8,24,14,12,120.4,92.5
0,8,24,14,13,127.2,55.5
0,8,24,14,14,54.5,82.5
0,8,24,14,15,131.2,78.1
0,8,24,14,34,168.3,580.0
0,8,24,15,0,63.7,33.3
0,8,24,15,7,53.6,17.7
0,8,24,15,12,84.0,114.8
0,8,24,15,13,45.6,40.7
0,8,24,15,14,48.7,142.9
0,8,24,15,15,121.3,140.1
0,8,24,15,34,55.7,465.4
0,8,24,34,0,325.8,0.8
0,8,24,34,7,276.4,10.5
0,8,24,34,12,329.4,79.9
0,8,24,34,13,303.6,60.7
0,8,24,34,14,322.4,192.8
0,8,24,34,15,314.4,84.1
0,8,24,34,34,310.9,486.0
0,9,25,0,0,12.6,12.3
0,9,25,0,7,10.4,1.3
0,9,25,0,12,25.5,70.4
0,9,25,0,13,38.5,80.8
0,9,25,0,14,0.8,173.1
0,9,25,0,15,37.8,89.0
0,9,25,0,34,0.7,309.4
0,9,25,7,0,11.2,22.2
0,9,25,7,7,0.1,1.9
0,9,25,7,12,20.0,66.5
0,9,25,7,13,22.4,95.3
0,9,25,7,14,0.8,188.2
0,9,25,7,15,23.9,75.1
0,9,25,7,34,0.1,303.9
0,9,25,12,0,87.7,36.8
0,9,25,12,7,50.2,12.0
0,9,25,12,12,111.0,129.5
0,9,25,12,13,79.1,74.3
0,9,25,12,14,63.2,148.4
0,9,25,12,15,128.4,158.6
0,9,25,12,34,76.0,360.2
0,9,25,13,0,58.3,34.1
0,9,25,13,7,32.5,2.3
0,9,25,13,12,94.6,140.2
0,9,25,13,13,82.4,90.4
0,9,25,13,14,58.4,173.8
0,9,25,13,15,87.5,138.2
0,9,25,13,34,44.6,427.9
0,9,25,14,0,174.9,1.4
0,9,25,14,7,136.1,1.3
0,9,25,14,12,128.0,76.8
0,9,25,14,13,124.6,58.9
0,9,25,14,14,63.9,104.6
0,9,25,14,15,119.9,92.3
0,9,25,14,34,64.4,275.9
0,9,25,15,0,51.3,24.9
0,9,25,15,7,44.5,14.2
0,9,25,15,12,43.5,57.1
0,9,25,15,13,49.7,47.1
0,9,25,15,14,54.4,104.7
0,9,25,15,15,120.9,146.0
0,9,25,15,34,58.2,330.8
0,9,25,34,0,347.0,0.4
0,9,25,34,7,287.1,12.0
0,9,25,34,12,349.4,77.8
0,9,25,34,13,326.4,50.2
0,9,25,34,14,176.8,105.8
0,9,25,34,15,296.4,91.7
0,9,25,34,34,363.7,580.5
0,10,26,0,0,13.1,12.8
0,10,26,0,7,10.3,1.3
0,10,26,0,12,25.1,82.6
0,10,26,0,13,24.7,48.1
0,10,26,0,14,0.7,97.7
0,10,26,0,15,43.5,104.8
0,10,26,0,34,0.8,411.8
0,10,26,7,0,10.8,20.8
0,10,26,7,7,9.3,11.9
0,10,26,7,12,13.7,73.7
0,10,26,7,13,15.4,46.7
0,10,26,7,14,0.2,122.0
0,10,26,7,15,28.7,92.1
0,10,26,7,34,0.1,284.5
0,10,26,12,0,79.1,36.0
0,10,26,12,7,41.2,11.7
0,10,26,12,12,137.9,174.0
0,10,26,12,13,118.2,105.9
0,10,26,12,14,49.3,103.5
0,10,26,12,15,119.5,148.4
0,10,26,12,34,60.9,469.4
0,10,26,13,0,37.7,19.4
0,10,26,13,7,59.3,13.3
0,10,26,13,12,96.2,134.9
0,10,26,13,13,36.1,46.1
0,10,26,13,14,40.0,155.0
0,10,26,13,15,75.5,122.2
0,10,26,13,34,41.3,419.0
0,10,26,14,0,142.0,1.1
0,10,26,14,7,153.5,13.2
0,10,26,14,12,148.8,74.9
0,10,26,14,13,126.4,60.8
0,10,26,14,14,58.9,93.6
0,10,26,14,15,132.6,79.9
0,10,26,14,34,51.3,242.2
0,10,26,15,0,51.3,26.7
0,10,26,15,7,78.3,16.8
0,10,26,15,12,77.7,104.5
0,10,26,15,13,121.3,108.9
0,10,26,15,14,60.9,136.6
0,10,26,15,15,130.6,159.1
0,10,26,15,34,56.6,471.3
0,10,26,34,0,388.1,1.4
0,10,26,34,7,260.4,1.2
0,10,26,34,12,284.3,93.1
0,10,26,34,13,305.3,62.4
0,10,26,34,14,265.5,145.2
0,10,26,34,15,316.1,78.2
0,10,26,34,34,188.5,287.7
0,11,27,0,0,12.0,12.7
0,11,27,0,7,10.1,1.4
0,11,27,0,12,24.4,71.7
0,11,27,0,13,25.5,53.1
0,11,27,0,14,0.7,130.8
0,11,27,0,15,43.8,107.1
0,11,27,0,34,1.0,389.8
0,11,27,7,0,15.9,35.2
0,11,27,7,7,27.1,21.5
0,11,27,7,12,30.7,115.7
0,11,27,7,13,15.1,65.9
0,11,27,7,14,5.6,135.2
0,11,27,7,15,30.1,105.7
0,11,27,7,34,1.2,333.2
0,11,27,12,0,52.3,19.7
0,11,27,12,7,89.5,24.3
0,11,27,12,12,125.3,157.1
0,11,27,12,13,77.0,75.1
0,11,27,12,14,85.4,180.9
0,11,27,12,15,104.6,125.2
0,11,27,12,34,59.6,304.0
0,11,27,13,0,39.3,25.8
0,11,27,13,7,34.6,14.7
0,11,27,13,12,94.2,140.8
0,11,27,13,13,108.4,112.6
0,11,27,13,14,41.5,187.9
0,11,27,13,15,99.8,156.6
0,11,27,13,34,41.3,501.5
0,11,27,14,0,116.0,1.0
0,11,27,14,7,101.1,2.6
0,11,27,14,12,117.8,91.6
0,11,27,14,13,131.5,55.8
0,11,27,14,14,59.2,96.1
0,11,27,14,15,120.1,76.2
0,11,27,14,34,57.2,263.7
0,11,27,15,0,47.9,22.0
0,11,27,15,7,94.2,24.6
0,11,27,15,12,85.0,113.3
0,11,27,15,13,92.1,93.3
0,11,27,15,14,48.1,168.1
0,11,27,15,15,89.9,113.0
0,11,27,15,34,64.6,426.7
0,11,27,34,0,351.7,2.7
0,11,27,34,7,303.3,3.6
0,11,27,34,12,346.8,68.7
0,11,27,34,13,307.1,53.2
0,11,27,34,14,314.8,179.0
0,11,27,34,15,317.8,80.1
0,11,27,34,34,168.1,257.1
0,12,28,0,0,12.4,12.6
0,12,28,0,7,10.2,1.2
0,12,28,0,12,24.1,63.2
0,12,28,0,13,26.0,45.5
0,12,28,0,14,0.7,110.5
0,12,28,0,15,27.3,70.7
0,12,28,0,34,1.8,455.3
0,12,28,7,0,2.2,26.2
0,12,28,7,7,7.7,11.2
0,12,28,7,12,21.4,69.8
0,12,28,7,13,14.4,46.0
0,12,28,7,14,0.1,167.9
0,12,28,7,15,14.3,67.3
0,12,28,7,34,0.1,325.3
0,12,28,12,0,81.9,39.0
0,12,28,12,7,46.1,14.7
0,12,28,12,12,98.2,138.4
0,12,28,12,13,87.6,87.7
0,12,28,12,14,67.6,172.5
0,12,28,12,15,102.3,122.1
0,12,28,12,34,58.1,482.6
0,12,28,13,0,40.2,21.2
0,12,28,13,7,67.2,21.3
0,12,28,13,12,88.3,137.5
0,12,28,13,13,65.8,80.9
0,12,28,13,14,39.9,172.5
0,12,28,13,15,83.9,120.5
0,12,28,13,34,39.7,422.8
0,12,28,14,0,118.0,1.0
0,12,28,14,7,131.8,14.1
0,12,28,14,12,77.4,59.5
0,12,28,14,13,142.2,59.5
0,12,28,14,14,108.7,216.3
0,12,28,14,15,136.9,100.9
0,12,28,14,34,140.1,611.5
0,12,28,15,0,50.5,25.2
0,12,28,15,7,46.6,14.3
0,12,28,15,12,122.6,151.7
0,12,28,15,13,119.0,106.2
0,12,28,15,14,65.7,148.8
0,12,28,15,15,125.5,141.9
0,12,28,15,34,46.9,418.0
0,12,28,34,0,357.4,2.4
0,12,28,34,7,287.2,10.2
0,12,28,34,12,342.1,93.9
0,12,28,34,13,291.6,61.0
0,12,28,34,14,66.7,35.2
0,12,28,34,15,314.5,70.2
0,12,28,34,34,179.4,269.3
0,13,29,0,0,13.1,13.2
0,13,29,0,7,10.3,1.3
0,13,29,0,12,24.1,77.8
0,13,29,0,13,25.1,53.2
0,13,29,0,14,0.8,89.9
0,13,29,0,15,29.6,71.5
0,13,29,0,34,1.6,417.1
0,13,29,7,0,0.3,10.9
0,13,29,7,7,18.2,22.3
0,13,29,7,12,30.3,112.3
0,13,29,7,13,12.4,48.0
0,13,29,7,14,0.1,137.6
0,13,29,7,15,13.6,69.6
0,13,29,7,34,0.2,220.4
0,13,29,12,0,47.2,26.6
0,13,29,12,7,46.6,15.6
0,13,29,12,12,112.1,139.9
0,13,29,12,13,106.0,96.3
0,13,29,12,14,51.5,153.9
0,13,29,12,15,123.6,152.6
0,13,29,12,34,65.7,458.5
0,13,29,13,0,35.3,26.3
0,13,29,13,7,36.1,12.3
0,13,29,13,12,75.9,116.6
0,13,29,13,13,71.9,85.5
0,13,29,13,14,40.6,145.4
0,13,29,13,15,83.1,118.1
0,13,29,13,34,40.0,393.4
0,13,29,14,0,125.9,1.0
0,13,29,14,7,100.1,1.9
0,13,29,14,12,140.1,79.0
0,13,29,14,13,121.2,48.9
0,13,29,14,14,58.0,92.8
0,13,29,14,15,139.7,95.6
0,13,29,14,34,64.4,279.4
0,13,29,15,0,50.7,23.7
0,13,29,15,7,76.3,18.8
0,13,29,15,12,129.2,159.5
0,13,29,15,13,79.2,76.1
0,13,29,15,14,63.2,155.5
0,13,29,15,15,116.2,136.8
0,13,29,15,34,68.1,460.1
0,13,29,34,0,360.1,1.5
0,13,29,34,7,270.4,1.2
0,13,29,34,12,317.9,72.8
0,13,29,34,13,329.2,59.6
0,13,29,34,14,358.6,204.1
0,13,29,34,15,301.6,103.0
0,13,29,34,34,174.5,261.8
0,14,30,0,0,12.3,12.8
0,14,30,0,7,10.5,1.3
0,14,30,0,12,25.7,71.3
0,14,30,0,13,37.4,75.6
0,14,30,0,14,0.7,151.1
0,14,30,0,15,26.2,65.0
0,14,30,0,34,0.8,326.5
0,14,30,7,0,0.3,11.0
0,14,30,7,7,0.1,1.9
0,14,30,7,12,12.8,73.1
0,14,30,7,13,13.9,46.4
0,14,30,7,14,2.2,210.1
0,14,30,7,15,20.1,119.6
0,14,30,7,34,1.4,442.1
0,14,30,12,0,68.6,24.1
0,14,30,12,7,90.2,21.4
0,14,30,12,12,86.6,113.2
0,14,30,12,13,92.1,88.1
0,14,30,12,14,67.2,173.1
0,14,30,12,15,100.2,119.7
0,14,30,12,34,51.9,360.3
0,14,30,13,0,65.8,39.4
0,14,30,13,7,66.7,21.1
0,14,30,13,12,83.4,123.6
0,14,30,13,13,88.8,99.8
0,14,30,13,14,56.5,185.8
0,14,30,13,15,88.3,142.7
0,14,30,13,34,55.4,465.4
0,14,30,14,0,172.9,1.5
0,14,30,14,7,146.7,2.5
0,14,30,14,12,134.4,89.8
0,14,30,14,13,134.8,54.6
0,14,30,14,14,128.3,230.1
0,14,30,14,15,152.3,78.2
0,14,30,14,34,134.2,501.1
0,14,30,15,0,77.8,45.8
0,14,30,15,7,75.3,15.8
0,14,30,15,12,88.4,129.5
0,14,30,15,13,82.1,78.2
0,14,30,15,14,49.6,162.1
0,14,30,15,15,45.2,58.3
0,14,30,15,34,47.5,273.7
0,14,30,34,0,272.9,0.3
0,14,30,34,7,291.6,11.6
0,14,30,34,12,282.8,107.6
0,14,30,34,13,303.5,52.8
0,14,30,34,14,318.6,187.4
0,14,30,34,15,265.2,77.7
0,14,30,34,34,179.9,245.0
0,15,31,0,0,12.3,12.4
0,15,31,0,7,10.6,1.4
0,15,31,0,12,21.1,67.7
0,15,31,0,13,37.9,77.7
0,15,31,0,14,9.5,125.3
0,15,31,0,15,31.6,64.3
0,15,31,0,34,0.8,322.3
0,15,31,7,0,0.3,11.8
0,15,31,7,7,16.3,19.2
0,15,31,7,12,23.5,76.9
0,15,31,7,13,10.3,51.2
0,15,31,7,14,0.1,120.2
0,15,31,7,15,27.9,93.2
0,15,31,7,34,0.1,275.8
0,15,31,12,0,87.2,38.4
0,15,31,12,7,81.9,20.0
0,15,31,12,12,103.2,125.4
0,15,31,12,13,112.3,98.6
0,15,31,12,14,67.7,159.6
0,15,31,12,15,117.0,140.5
0,15,31,12,34,50.0,334.2
0,15,31,13,0,58.1,20.7
0,15,31,13,7,50.0,5.1
0,15,31,13,12,103.2,158.2
0,15,31,13,13,68.2,72.8
0,15,31,13,14,51.5,149.7
0,15,31,13,15,79.7,112.5
0,15,31,13,34,43.9,437.8
0,15,31,14,0,145.3,0.9
0,15,31,14,7,101.7,1.9
0,15,31,14,12,138.1,86.5
0,15,31,14,13,126.5,53.0
0,15,31,14,14,126.7,211.7
0,15,31,14,15,118.8,86.3
0,15,31,14,34,59.7,266.4
0,15,31,15,0,52.5,16.6
0,15,31,15,7,79.8,22.0
0,15,31,15,12,110.5,125.8
